1.448260352735376699e+01
9.921420045944987720e+00
1.565861195329292599e+01
1.432523004945947420e+01
1.204280448889990751e+01
1.745872064091721043e+01
1.213983598220204918e+01
7.053212336871963473e+00
8.006794096592678045e+00
1.673306523133584989e+01
1.789127301842319895e+01
7.270037974823779336e+00
6.051687617055796053e+00
1.227380996909015209e+01
1.656497556120837800e+01
1.503793012149561648e+01
1.173402979322310458e+01
1.258520682558202353e+01
7.553562363171341332e+00
1.571357716842540775e+01
1.823095766115461913e+01
8.368718391125288036e+00
7.514641272564750452e+00
1.124000665800378940e+01
1.002296611686653804e+01
8.019326639198883555e+00
9.835908958200844765e+00
6.195119726963669748e+00
7.026436313268606959e+00
7.868723677455102816e+00
2.920265880732335617e+00
